texto, intencao,
aluguei filme e ainda nao esta passando,005_filmes_nao_liberado
comprei um filme e falou que 5 minutos liberava,005_filmes_nao_liberado
pq eu nao consigo ver meu filme com internet conectada e funcionando?,005_filmes_nao_liberado
aluguei um filme nao entrou,005_filmes_nao_liberado
aluguei o filme e nao chegou,005_filmes_nao_liberado
comprei um filme e nao liberou,005_filmes_nao_liberado
nao to conseguindo assistir o filme que eu aluguei,005_filmes_nao_liberado
comprei um filme e nao foi liberado,005_filmes_nao_liberado
comprei o filme mas nao esta disponivel no canal,005_filmes_nao_liberado
o filme nao ta liberado por que,005_filmes_nao_liberado
comprei um filme e nao passa,005_filmes_nao_liberado
eu aluguei um foi me e veio outro,005_filmes_nao_liberado
ja aluguei o filme nao to pedindo indicacao ,005_filmes_nao_liberado
aluguei um filme e nao estou conseguindo assistir,005_filmes_nao_liberado
acabei de alugar o filme mas ainda nao liberou na minha tv,005_filmes_nao_liberado
aluguei um filme mas nao ta passando,005_filmes_nao_liberado
eu aluguei um filme mas ta aparecendo um codigo,005_filmes_nao_liberado
"comprei cum filme dos vingadores guera infinita , mais nao consuigo ve , ta como se eu nao tivesse comprado !",005_filmes_nao_liberado
nao consigo assistir o filme,005_filmes_nao_liberado
eu aluguei o filme os farofeiros e nao vai passar mais,005_filmes_nao_liberado
nao consigo ver o filme q aluguei,005_filmes_nao_liberado
aluquei um filme e nao consegui assistir,005_filmes_nao_liberado
mais ja foi alugado,005_filmes_nao_liberado
nao estou conseguindo assistir o filme que aluguei,005_filmes_nao_liberado
aluguei um filme mas ainda nao liberou,005_filmes_nao_liberado
comprei um filme mas nao ta aparecendo na minha tv,005_filmes_nao_liberado
comprei um filme mas nao ta entrando,005_filmes_nao_liberado
aluguei o mega tubarao mais nao abre,005_filmes_nao_liberado
comprei um filme e ele nao comecou,005_filmes_nao_liberado
eu aluguei um filmi mas nao esta passando  aida,005_filmes_nao_liberado
aluguei um filme e nao esta aparecendo pra mim assistir,005_filmes_nao_liberado
eu posso assistir o filme que eu comprei quantas vezes,005_filmes_tempo_de_aluguel
quanto tempo fica disponível o filme que eu comprei,005_filmes_tempo_de_aluguel
quanto tempo fica disponível o filme que eu aluguei,005_filmes_tempo_de_aluguel
se eu alugar um filme posso ver quantas vezes,005_filmes_tempo_de_aluguel
quantas vezes dá pra assistir o filme que aluguel,005_filmes_tempo_de_aluguel
"eu aluguei um filme, quanto tempo fica disponivel",005_filmes_tempo_de_aluguel
"porque o golf chanel nao esta abrindo, porque?",005_golf-channel_mudou_canal
golf channel esta fora do ar,005_golf-channel_mudou_canal
meu canal do coco chanel sumiu o que que aconteceu desapareceu,005_golf-channel_mudou_canal
nao consigo acessar o golf channel canal 206,005_golf-channel_mudou_canal
golf channel,005_golf-channel_mudou_canal
cade meu canal do golf channel?? sumiu porque?? eu estou em dia com pagamento...,005_golf-channel_mudou_canal
o canal golf chanel nao esta funcionando,005_golf-channel_mudou_canal
como grava,005_gravacao
antes eu assistia um filme e gravava outro no mesmo horário agora não consigo,005_gravacao
como fasso para gravar,005_gravacao
entao queria uma ajuda pois minha sky nao esta gravando a programacao,005_gravacao
gravação a distância,005_gravacao
quero gravar um programa de tv,005_gravacao
me ensine a gravar algo,005_gravacao
como faço para gravar?,005_gravacao
como colocar para gfavar pelo celular?,005_gravacao
quero gravar,005_gravacao
quero reservar um programa,005_gravacao
quero fazer uma gravação,005_gravacao
agendar um programa,005_gravacao
como grava?,005_gravacao
as gravações do meu aparelho hd  plus estar travando muito...,005_gravacao
como faço para gravar um programa,005_gravacao
me ensina a fazer gravação,005_gravacao_pelo_app
gostaria de fazer um gravacao,005_gravacao_pelo_app
coloca pra gravar o @Program,005_gravacao_pelo_app
ta disponivel para mim gravar,005_gravacao_pelo_app
queria fazer uma gravacao mas nao to em casa,005_gravacao_pelo_app
faz uma gravacao pra mim,005_gravacao_pelo_app
como gravar um programa,005_gravacao_pelo_app
gostaria de fazer uma gravacao,005_gravacao_pelo_app
como que eu faco pra colocar pra gravar a distancia,005_gravacao_pelo_app
como faz pra gravar,005_gravacao_pelo_app
como faco para gravar um programa pelo aplicativo,005_gravacao_pelo_app
queria gravar um programa,005_gravacao_pelo_app
como funciona a gravacao pelo app,005_gravacao_pelo_app
nao to em casa queria gravar um programa,005_gravacao_pelo_app
eu posso marcar a gravacao do filme,005_gravacao_pelo_app
me explica como faz pra gravar,005_gravacao_pelo_app
me mostre como gravar um filme,005_gravacao_pelo_app
me ensine a gravar um programa,005_gravacao_pelo_app
melhora pacote,005_incluir_canais
trocar o meu plano,005_incluir_canais
incluir canal,005_incluir_canais
eu quero diminuir os meus canais,005_incluir_canais
como consigo aparelho que grava files da sky,005_incluir_canais
Quero trocar um aparelho slim por um outro plus,005_incluir_canais
queria comprar pacotes de desenho,005_incluir_canais
adicionar canais,005_incluir_canais
eu quero assinar um canal ,005_incluir_canais
eu quero trocar o meu pacote,005_incluir_canais
quantos custa para desbloquear um canal?,005_incluir_canais
como consigo um ponto adicional,005_incluir_canais
quero melhorar o meu pacote,005_incluir_canais
quero o pacote combo full top hd,005_incluir_canais
como proceder com relacao as cortesias?,005_incluir_canais
eu quero outro pacote com mais canais,005_incluir_canais
quero mudar de plano. o que faco?,005_incluir_canais
quero colocar mais canais,005_incluir_canais
"estou com pouco canais, quero incluir mais",005_incluir_canais
Melhorar Pacote!,005_incluir_canais
"oi,eu queria os canais hino,nao todos",005_incluir_canais
quero assinar os canais esporte interativo ,005_incluir_canais
ola quero ver as opcoes que tenho para alterar nosso plano,005_incluir_canais
quero que vcs liberam pr mim um canal d play boi,005_incluir_canais
eu queria abrir mais um canal,005_incluir_canais
ola gostaria de saber  como faco  para pedir outro ponto de sky,005_incluir_canais
ola gostaria de saber o valor pra adicionar os canais pra maiores no meu plano,005_incluir_canais
desbloquear canal amc,005_incluir_canais
"boa noite, gostaria de ag3ndad uma visita para fazer o upgrade do equipamento",005_incluir_canais
gostaria da liberacao do canal verdes mares,005_incluir_canais
quero canais,005_incluir_canais
assinar canal,005_incluir_canais
gostaria de mudar o meu pacote,005_incluir_canais
eu quero libera todo os canais disponivel para mim,005_incluir_canais
"ola qeria adicionar mais dois canal ao meu pacote ,,sao eles history, tlc",005_incluir_canais
qual valor do canal ???,005_incluir_canais
estou querendo mais canais para incluir,005_incluir_canais
como eu posso assinar a globo,005_incluir_canais
como faco pra contratar pacote tlc,005_incluir_canais
eu quero ganhar hbo de graca,005_incluir_canais
canais extras,005_incluir_canais
preciso de mais canais,005_incluir_canais
quero mais canais,005_incluir_canais
assinar o canal 599,005_incluir_canais
mais um aparelho,005_incluir_canais
melhor pacote,005_incluir_canais
quero saber sobre o plano media play ,005_incluir_canais
incluir canais,005_incluir_canais
preciso comprar mais canais,005_incluir_canais
ta quanto o canal tele cine,005_incluir_canais
euuu gostaria de saber qual o valor de tds canais,005_incluir_canais
adquirir um produto,005_incluir_canais
nao quero saber de fatura quero contratar a globo na minha sky,005_incluir_canais
quero saber que pacote com telecine vc tem e o valor do pacote,005_incluir_canais
lembrete,005_Lembrete
alarme,005_Lembrete
agendar lembrete,005_Lembrete
lembrar,005_Lembrete
adicionar lembrete,005_Lembrete
carreguei e nao liberou,005_liberacao_sinal_pre_pago
quanto tempo apos a recarga os canais ficam disponiveis,005_liberacao_sinal_pre_pago
fiz a recarga e o sinal ainda nao voltou,005_liberacao_sinal_pre_pago
ja fiz a recarga gostaria de saber se esta vai funcionar,005_liberacao_sinal_pre_pago
fiz uma recarga o sinal volta em 24h,005_liberacao_sinal_pre_pago
queria confirmar se minha recarga programada deu certo,005_liberacao_sinal_pre_pago
nao liberou minha recarga,005_liberacao_sinal_pre_pago
quanto tempo demora pra liberar o sinal da minha recarga,005_liberacao_sinal_pre_pago
quanto tempo demora pra liberar o sinal depois que faz a recarga,005_liberacao_sinal_pre_pago
coloquei recarga ja libera pra mim,005_liberacao_sinal_pre_pago
paguei uma recarga mas nao ta liberado os canais premier ok,005_liberacao_sinal_pre_pago
acabei de fazer uma recarga e nao voltou o sinal,005_liberacao_sinal_pre_pago
fiz uma recarga na loterica e nao ta funcionando,005_liberacao_sinal_pre_pago
problemas com filme alugado,005_liberacao_sinal_pre_pago
o sinal da recarga volta em 24 horas,005_liberacao_sinal_pre_pago
ativei a recarga programa e nao liberou os canais,005_liberacao_sinal_pre_pago
que dia entra minha recarga programada,005_liberacao_sinal_pre_pago
quando vai libera re minha recarga programada,005_liberacao_sinal_pre_pago
fiz uma recarga e nao abre os canais,005_liberacao_sinal_pre_pago
coloquei a recarga e nao entrou,005_liberacao_sinal_pre_pago
fiz uma recarga e nao aparece,005_liberacao_sinal_pre_pago
como eu faco para saber se a recarga entrou,005_liberacao_sinal_pre_pago
quanto tempo demora para ativar recarga,005_liberacao_sinal_pre_pago
gostaria de saber de identificaram minha recarga,005_liberacao_sinal_pre_pago
minha recarga nao entrou,005_liberacao_sinal_pre_pago
fiz a recarga e ate agora nada,005_liberacao_sinal_pre_pago
quero liberar meu sinal,005_liberacao_sinal_pre_pago
fiz a recarga programada e nao entrou os canais,005_liberacao_sinal_pre_pago
fiz uma recarga programada mas nao liberou,005_liberacao_sinal_pre_pago
aderi a recarga mas ainda nao apareceu os canais da promocao,005_liberacao_sinal_pre_pago
a recarga nao caiu,005_liberacao_sinal_pre_pago
fiz uma recarga estou aguardando a liberacao,005_liberacao_sinal_pre_pago
fiz uma recarga programada e nao ta aparecendo os canais da promocao,005_liberacao_sinal_pre_pago
queria que liberasse minha recarga,005_liberacao_sinal_pre_pago
fiz uma recarga ontem e estou sem sinal,005_liberacao_sinal_pre_pago
seria possivel voce liberar o meu sinla da sky,005_liberacao_sinal_pre_pago
por que minha recarga ainda nao esta ativa,005_liberacao_sinal_pre_pago
fiz uma recarga e nao liberou o sinal,005_liberacao_sinal_pre_pago
fiz o cadastro na recarga progamada e nao liberam os canais,005_liberacao_sinal_pre_pago
fiz uma recarga da sky e estou sem os canais,005_liberacao_sinal_pre_pago
depois que coloca a recarga quando comeca a funcionar,005_liberacao_sinal_pre_pago
como saber se deu certo minha recarga,005_liberacao_sinal_pre_pago
fiz uma recarga e ate agora nada,005_liberacao_sinal_pre_pago
gostaria de saber por que minha recarga ainda nao caiu,005_liberacao_sinal_pre_pago
eu carreguei um pacote mas nao apareceu na minha tv,005_liberacao_sinal_pre_pago
fiz uma recarga mas o meu sinal nao voltou,005_liberacao_sinal_pre_pago
minha recarga nao liberou ainda,005_liberacao_sinal_pre_pago
minha recarga ainda nao esta ativa,005_liberacao_sinal_pre_pago
minha recarga foi paga e nao tenho sinal,005_liberacao_sinal_pre_pago
recarga nao entrou,005_liberacao_sinal_pre_pago
fiz recarga nao eata constando,005_liberacao_sinal_pre_pago
me mostre liga da justiça,005_liga_da_justica
como alugar liga da justiça,005_liga_da_justica
quero assistir liga da justiça,005_liga_da_justica
liga da justiça,005_liga_da_justica
filme liga da justiça,005_liga_da_justica
da pra alugar quantos filmes por dia,005_limite_compra_filmes
eu posso alugar quantos filmes,005_limite_compra_filmes
quantos filmes da pra alugar por dia,005_limite_compra_filmes
quantos filmes da pra comprar,005_limite_compra_filmes
posso alugar mais de um filme por vez,005_limite_compra_filmes
da pra alugar quantos filmes de uma vez so,005_limite_compra_filmes
quantos filmes da pra alugar por mes,005_limite_compra_filmes
apos um filme alugado posso alugar outro e assistir tambem,005_limite_compra_filmes
posso comprar quantos filmes por dia,005_limite_compra_filmes
da pra alugar mais de um filme de uma vez so,005_limite_compra_filmes
quero alterar meus dados,005_menu_meus_dados
dados cadastrais,005_menu_meus_dados
quero mudar meu cadastro,005_menu_meus_dados
trocar titular,005_menu_meus_dados
ola quero trocar meu e mail e celular,005_menu_meus_dados
quero atualizar meus dados,005_menu_meus_dados
atualizacao cadastral,005_menu_meus_dados
quero trocar o email e numero de telefone para contato,005_menu_meus_dados
quero resolver esse problema das regarga,005_menu_pre_pago
voce pode me ajudar na sky pre pago,005_menu_pre_pago
queria falar sobre minha recarga,005_menu_pre_pago
meu problema e com a recarga,005_menu_pre_pago
qal o valor do pacote simples pra 30 dias?,005_menu_pre_pago
quero falar sobre pre pago,005_menu_pre_pago
problemas com recarga,005_menu_pre_pago
pre pago,005_menu_pre_pago
quero reativar os canais na minha tv,005_meu_pacote
como esta meu plano,005_meu_pacote
eu queria outro ponto sky,005_meu_pacote
qual meu combo?,005_meu_pacote
mas ponto da sky,005_meu_pacote
eu quero resgatar os dois pontos que pedi para desligar,005_meu_pacote
mudanca de pacote um pacote de mais barato,005_meu_pacote
mudanca de pacote,005_meu_pacote
quero sabe se libero meis canal,005_meu_pacote
nas nao estou achando o canal,005_meu_pacote
mudar meu pacotw,005_meu_pacote
queria saber quanto e o canal hd,005_meu_pacote
quero teoca meu plano,005_meu_pacote
quero fazer upgrade do meu pacote,005_meu_pacote
aumentar pacote,005_meu_pacote
k cais sao meus pacotes,005_meu_pacote
lista de canais,005_meu_pacote
melhora o pacote,005_meu_pacote
qual e o meu produto?,005_meu_pacote
trocar equipamento,005_meu_pacote
consigo ter um ponto em curitiba e um em joinville,005_meu_pacote
quero um ponto adicional,005_meu_pacote
posso mudar a assinatura de pre pago para a mensal?,005_meu_pacote
mostre -me uma listas dos canais q eu tenho direito,005_meu_pacote
entao to querendo mais um ponto para mim colocar aqui na minha casa,005_meu_pacote
queria outro pacote melhor,005_meu_pacote
quero maks um ponto,005_meu_pacote
ola gostaria de contratar outro pacote,005_meu_pacote
eu vou muda o pacotr,005_meu_pacote
eu quero 2 pontos adicionais,005_meu_pacote
posso trocar meu plano por aqui,005_meu_pacote
bom dia gostaria d um ponto estra,005_meu_pacote
quero fazer telecine,005_meu_pacote
como fasso pra faz plano novo da sky,005_meu_pacote
"entao, mas eu gostaria de contratar o canal",005_meu_pacote
pacote pra acrescentar o premiu,005_meu_pacote
com o telefcine fica  muito  caro?,005_meu_pacote
troca aparelho,005_meu_pacote
quais canais do pacote master,005_meu_pacote
estou precisando de mais um ponto. hd,005_meu_pacote
ponto add,005_meu_pacote
preciso de mais um ponto para mim colocar aqui na minha casa,005_meu_pacote
quero sabe se libero meu canal?,005_meu_pacote
por um mais em conta,005_meu_pacote
"quero ponto adicional, poderia me informar sobre",005_meu_pacote
quero comprar pacote de canais de desenhos e filmes,005_meu_pacote
hboquero cancelar todos os premier  e todos os hbo,005_meu_pacote
já é o segundo mês consecutivo que eu pago a assinatura dos canais fox premium sendo que eu ja cancelei,005_meu_pacote
porque os canais telecine hbo q eu contratei não estão abrindo no hd que também foi contratado?,005_meu_pacote
oi quero comprar só os canais de desenhos e 3 de filmes pra assistir com a família,005_meu_pacote
queria trocar os meus aparelhos,005_meu_pacote
pedir mais um ponto hd,005_meu_pacote
preciso trocar de apatelho,005_meu_pacote
quais receptores tenho direito,005_meu_pacote
substituir aparelho,005_meu_pacote
gostaria de solicitar 3 pontos extras,005_meu_pacote
ponto extra,005_meu_pacote
qual e o meu pagote,005_meu_pacote
como mudar de plano,005_meu_pacote
nao estou conseguindo acessar o telecine,005_meu_pacote
nao consigo ultilizar o telecine ,005_meu_pacote
quero saber qual meu plano,005_meu_pacote
alterar pacote,005_meu_pacote
qual e o aparelho qual e o tipo do aparelho,005_meu_pacote
preciso comora um paconte,005_meu_pacote
quero encontrar o lugar do meu pacote,005_meu_pacote
da para voce mandar uma.lisda dos canais que fas parte do meu pacote,005_meu_pacote
imformacoes sobre meu pka,005_meu_pacote
com quem eu posso falar sobre pacote,005_meu_pacote
quero saber do meu pacotes,005_meu_pacote
se vou pagar um valor pelo pacote,005_meu_pacote
gostaria de saber a respeito do futebol premiere,005_meu_pacote
quero que volte a nickeloldio na minha sky,005_meu_pacote
quero comprar outro aparelho o meu nao e digital,005_meu_pacote
posso ativar outro ponto,005_meu_pacote
ola quero assistencia no canal 6 e 60 pois nao funciona,005_meu_pacote
quero mais um aparelho em plus,005_meu_pacote
entao eu gostaria de que esses canais funcione o 6 e o 60,005_meu_pacote
como assinar paramount chanel?,005_meu_pacote
mostre -me  uma listas dos canais q eu tenho direito,005_meu_pacote
oi boa noite como faco p ter um ponto adicional,005_meu_pacote
tv todos os canais,005_meu_pacote
preciso desbloquear os canais,005_meu_pacote
new mater ii,005_meu_pacote
tarde eu gostaria de saber a lista de canais que eu contratei porque eu não sei,005_meu_pacote
pq meu pacote so tem 1 canal adulto liberado e quando eu fiz com a vendedora ela falou q era 2,005_meu_pacote
minha assinatura,005_meu_pacote
consigo mais um ponto adicional,005_meu_pacote
quero pedir 4 pontos,005_meu_pacote
pintad adicionais,005_meu_pacote
ha os canais locais do sbt e record na grade do meu pacote ?,005_meu_pacote
quero so tele cine,005_meu_pacote
"quero tricar mehaparelho digital, com saida htmi",005_meu_pacote
eu tinha 2 pontos da sky cancelei um agora quero ativar de novo,005_meu_pacote
como faco pra assistir max prime  se eu sou cliente pre pago!? ,005_meu_pacote
tem algum pacote mais barato,005_meu_pacote
qual e o tipo de aparelho que eu possui,005_meu_pacote
solicito a troca de equipamento,005_meu_pacote
equipamento com defeito,005_meu_pacote
o canal da mtv nao esta aberto e eu quero adquir,005_meu_pacote
tenho no meu pacote,005_meu_pacote
preciso de outro aparelho que encaixe na tv digital,005_meu_pacote
mudar de pos para pre,005_meu_pacote
se ja tenho um pacote e trocar por outro pago a mais ?,005_meu_pacote
quais canais estao em minha programacao?,005_meu_pacote
pacote,005_meu_pacote
quero saber dos meus canais,005_meu_pacote
redução do custo da sky,005_meu_pacote
oi bom dia gostaria de saber porque só vem esse valor,005_meu_pacote
como mudo meu pacote,005_meu_pacote
não to conseguindo pagar minha sky,005_meu_pacote
quer fazer um upgrade,005_meu_pacote
quero mudar meu pacote,005_meu_pacote
quero um equipamento novo,005_meu_pacote
quero ver meu pacote,005_meu_pacote
quer um equipamento novo,005_meu_pacote
meu pacote,005_meu_pacote
"para mim liberar telecine, e jogos de futebol como faco",005_meu_pacote
esse canal nao esta no meu pacote 😕😭😭😭😭😭😭,005_meu_pacote
gostaria de aumentar para dois pontos,005_meu_pacote
diminuir o meu pagote,005_meu_pacote
estou querendo pacotes de canais,005_meu_pacote
oie quero um receptor,005_meu_pacote
pacote mais em conta,005_meu_pacote
qual o tempo que vai durar a minha recarga,005_minha_recarga
ate quando vai minha recarga,005_minha_recarga
onde vejo o status da minha recarga,005_minha_recarga
queria ver o status da minha recarga,005_minha_recarga
qual recarga esta ativa,005_minha_recarga
quantos dias faltam pra acabar minha recarga,005_minha_recarga
preciso saber se minha recarga era de dias,005_minha_recarga
que dia acaba minha recarga,005_minha_recarga
quando vai cortar o sinal da minha recarga,005_minha_recarga
queria saber se já recarreguei esse mês,005_minha_recarga
queria saber quando acaba minha recarga,005_minha_recarga
quando acaba minha recarga,005_minha_recarga
minha recarga vai ate quando,005_minha_recarga
quero saber o ultimo pacote que fiz recarga,005_minha_recarga
quero saber ate quando vai minha recarga,005_minha_recarga
como eu faco para verificar se a recarga foi efetuada,005_minha_recarga
ver quais recargas estao ativos,005_minha_recarga
o email cadastrado esta errado,005_mudanca_email
eu quero mudar o meu email,005_mudanca_email
gostaria de modificar meu email pois esta incorreto,005_mudanca_email
alterar email do meu perfil,005_mudanca_email
atualizar meu email,005_mudanca_email
preciso mudar o email,005_mudanca_email
gostaria de mudar meu email,005_mudanca_email
cadastrar novo email,005_mudanca_email
como fazer para trocar o email errado,005_mudanca_email
quero mudar meu email,005_mudanca_email
queria atualizar o meu endereco,005_mudanca_endereco_cobranca
nao ta chegando minha fatura,005_mudanca_endereco_cobranca
muda pra mim o endereco onde chega minha conta,005_mudanca_endereco_cobranca
minha conta nao ta chegando em casa,005_mudanca_endereco_cobranca
mudar endereço de cobranca,005_mudanca_endereco_cobranca
quero mudar o endereco onde chega a fatura,005_mudanca_endereco_cobranca
o endereco que chega minha conta esta errado,005_mudanca_endereco_cobranca
queria trocar o meu endereco onde chega a conta,005_mudanca_endereco_cobranca
onde atualizo o endereco da fatura,005_mudanca_endereco_cobranca
minha fatura esta chegando no lugar errado,005_mudanca_endereco_cobranca
mudei meu logradouro quero atualizar,005_mudanca_endereco_cobranca
mudei de número de celular,005_mudanca_telefone
quero mudar meu telefone,005_mudanca_telefone
quero cadastrar meu novo numero do celular na sky,005_mudanca_telefone
eu mudei o meu numero do telefone,005_mudanca_telefone
Atualizar meu telefone,005_mudanca_telefone
Atualização de telefone,005_mudanca_telefone
troca o cartao da recarga programada pra mim,005_mudar_cartao_recarga_programada
trocar o cartao da recarga programada,005_mudar_cartao_recarga_programada
queria mudar o cartao onde e feita a cobranca da recarga,005_mudar_cartao_recarga_programada
eu quero cancelar o cartao de credito na recarga programada,005_mudar_cartao_recarga_programada
como faco  para tirar do cartao  a recarga,005_mudar_cartao_recarga_programada
quero trocar o cartao de credito cadastrado na recarga programada,005_mudar_cartao_recarga_programada
trocar cartao da recarga programada,005_mudar_cartao_recarga_programada
queria mudar o cartao onde voces cobram a recarga programada,005_mudar_cartao_recarga_programada
quero trocar o cartao da recarga programada,005_mudar_cartao_recarga_programada
queria mudar o cartão onde é cobrado minha recarga programada,005_mudar_cartao_recarga_programada
como faz pra mudar o cartao que ta na recarga programada,005_mudar_cartao_recarga_programada
fazer a alteracao do cartao da recarga programada,005_mudar_cartao_recarga_programada
quero mudar os pontos de endereco,005_mudar_endereco_instalacao
mudei de casa,005_mudar_endereco_instalacao
mudar o endereco de ponto da sky,005_mudar_endereco_instalacao
quero uma nova instalacao no meu novo endereco,005_mudar_endereco_instalacao
mudanca de endereco de instalacao,005_mudar_endereco_instalacao
quero fazer uma reinstalacao,005_mudar_endereco_instalacao
mudar endereco de instalacao,005_mudar_endereco_instalacao
transferir meu ponto do endereco,005_mudar_endereco_instalacao
transferir minha antena de endereco,005_mudar_endereco_instalacao
eu mudei de casa preciso que venha colocar a antena de novo,005_mudar_endereco_instalacao
preciso que mudem minha antena da sky pra outro lugar,005_mudar_endereco_instalacao
com quem eu falo para fazer a minha traferencia de enderecio,005_mudar_endereco_instalacao
precisa colocar a sky de novo porque eu mudei de casa,005_mudar_endereco_instalacao
fazer reinstalacao,005_mudar_endereco_instalacao
mudei de casa preciso que venha reinstalar,005_mudar_endereco_instalacao
transferencia de tv pra outro endereco,005_mudar_endereco_instalacao
vou me mudar,005_mudar_endereco_instalacao
mudar minha sky para casa nova,005_mudar_endereco_instalacao
preciso fazer a reinstalacao da minha antena,005_mudar_endereco_instalacao
estou mudando de residencia,005_mudar_endereco_instalacao
eu queria alterar o meu endereco de instalacao,005_mudar_endereco_instalacao
eu quero mudar meu pondo pra outra casa,005_mudar_endereco_instalacao
eu mudei de endereco e preciso que alguem venha reinstalar minha sky,005_mudar_endereco_instalacao
eu mudei de endereco tem como vim colocar a sky de novo,005_mudar_endereco_instalacao
ola eu estou em.outra cidade e gostaria d pegar a sky nesse outro endereco como eu faco ??,005_mudar_endereco_instalacao
quero mudar minha antena de lugar,005_mudar_endereco_instalacao
levar meu equipamento para um endereco novo,005_mudar_endereco_instalacao
contas atrasadas,005_negociar_fatura
proposta ,005_negociar_fatura
voces parcela,005_negociar_fatura
preciso ver sobre fatura e negociação,005_negociar_fatura
"minha sky venceu dia 25 do mes passado e nao recebi ainda no servico , sera que tem como eu estar agendando o pagamento pro dia 20 e o sinal estar voltando a funcionar ?",005_negociar_fatura
negociar divida,005_negociar_fatura
nao tenho dinheiro,005_negociar_fatura
acordofazer acordo,005_negociar_fatura
proposta 59220241,005_negociar_fatura
gostaria de parcela uma fatura,005_negociar_fatura
nao tenho dinheiro pra efetuar o pagamento,005_negociar_fatura
preciso desconto na fatura para eu pagar,005_negociar_fatura
preciso pagar a fatura vencida e na fatura nao tem a opcao de pagar ,005_negociar_fatura
pois a divida de 292 reais.,005_negociar_fatura
negociação,005_negociar_fatura
a minha fatura venceu dia 5 e dia 7 vcs cortaram meu sinal logo agora nos dias da copa isso e uma brincadeira vou cancelar esse contrato,005_negociar_fatura
como negociar a fatura,005_negociar_fatura
da pra ativar ate eu pagar,005_negociar_fatura
fazer acordo,005_negociar_fatura
taria de saber se tem algum desconto para mim ta pagando essa fatura em atraso que esse valor para mim nao da,005_negociar_fatura
parcelar no boleto,005_negociar_fatura
o que eu faco renegociar a fatura,005_negociar_fatura
"estou com problemas, preciso negociar minha fatura",005_negociar_fatura
me mande para negociação de fatura,005_negociar_fatura
quero desconto,005_negociar_fatura
parcelameto,005_negociar_fatura
pagar atrasado,005_negociar_fatura
quero deaconto,005_negociar_fatura
preciso ver sobre negociação da fatura,005_negociar_fatura
propostas de renegociacao online,005_negociar_fatura
como ver sobre negociação de fatura,005_negociar_fatura
qual pacote tem pra carregar,005_pacotes_recarga
quantos pacotes tem disponiveis tem disponivel para recarga,005_pacotes_recarga
sky pre pago vem quantos canais,005_pacotes_recarga
que pacote tem pra carregar,005_pacotes_recarga
quais os planos para sky pre pago,005_pacotes_recarga
quais os pacotes tem pra recarregar o pre pago,005_pacotes_recarga
quais sao as recargas de trinta dias,005_pacotes_recarga
queria ver os pacotes de recarga,005_pacotes_recarga
me fala os pacotes que tem pra recarregar,005_pacotes_recarga
eu quero saber se existe pacote de recarga de um ano,005_pacotes_recarga
quais os pacotes da recarga programada,005_pacotes_recarga
queria ver os pacotes pra recarga,005_pacotes_recarga
ver pacotes pre pago,005_pacotes_recarga
pagar a fatura com cartao de credito,005_pagamento_fatura_credito
consigo pagar minha fatura com o cartao de credito,005_pagamento_fatura_credito
pagar minha fatura com o cartao de credito,005_pagamento_fatura_credito
da pra pagar a fatura com cartao de credito,005_pagamento_fatura_credito
quero pagar minha fatura com meu cartao de credito,005_pagamento_fatura_credito
pagamento de fatura,005_pagamento_fatura_credito
pagar fatura,005_pagamento_fatura_credito
pagar fatura com cartao de credito,005_pagamento_fatura_credito
queria pagar minha fatura no cartao de credito,005_pagamento_fatura_credito
pagar no cartao de credito,005_pagamento_fatura_credito
ola bom dia gostaria de puxar um ponto para colocar em outra tv,005_ponto_adicional
ponto adicional,005_ponto_adicional
como adquiri ponto adicional,005_ponto_adicional
colocar outro aparelho em minha casa,005_ponto_adicional
quwro um ponto adicional,005_ponto_adicional
quero mais um ponto,005_ponto_adicional
quero ponto adicional,005_ponto_adicional
queria mas um ponto,005_ponto_adicional
pedir mais um ponto,005_ponto_adicional
presciso de mas um ponto,005_ponto_adicional
eu gostaria de pedir mais 4 pontos aqui para casa,005_ponto_adicional
Quero aumentar mais um ponto da minha sky,005_ponto_adicional
adicionar pontos da sky,005_ponto_adicional
aparelho novo,005_ponto_adicional
gostaria de saber se posso adquirir outro ponto,005_ponto_adicional
locar aparelho,005_ponto_adicional
queria assinar internet mas sou pre pago,005_pre_pago_banda_larga
tenho pre pago e queria contratar banda larga,005_pre_pago_banda_larga
cliente pre pago pode assinar internet,005_pre_pago_banda_larga
sou pre pago pago posso assinar internet,005_pre_pago_banda_larga
tem como contratar pacote de internet sendo pre pago,005_pre_pago_banda_larga
eu como cliente pre pago posso ter internet,005_pre_pago_banda_larga
pre pago pode assinar internet,005_pre_pago_banda_larga
que filme eu posso alugar sendo que eu sou pre pago,005_pre_pago_nao_aluga
tenho uma sky pre pago consigo alugar filmes,005_pre_pago_nao_aluga
por que pre pago nao pode alugar filmes,005_pre_pago_nao_aluga
como eu faço pra ter filme no meu pre pago,005_pre_pago_nao_aluga
tem como alugar filme no pre pago,005_pre_pago_nao_aluga
posso comprar um filme sou assinante pre pago,005_pre_pago_nao_aluga
cliente pre pago pode alugar filme,005_pre_pago_nao_aluga
e possivel alugar um filme pre pago,005_pre_pago_nao_aluga
como pedir outra antena,005_problemas_antena
ajustar antena,005_problemas_antena
instalar antena,005_problemas_antena
mudar antena de lugar,005_problemas_antena
estou com um problema grave com minha antena,005_problemas_antena
Quando virão colocar antena,005_problemas_antena
